year,race,gestational_age_group,ucod,deaths,births
2023,Non-Hispanic Black,<28 weeks,P809,1,6944
2023,Non-Hispanic Black,<28 weeks,P832,7,6944
2023,Non-Hispanic Black,<28 weeks,P839,1,6944
2023,Non-Hispanic Black,<28 weeks,P90,2,6944
2023,Non-Hispanic Black,<28 weeks,P916,2,6944
2023,Non-Hispanic Black,<28 weeks,P960,3,6944
2023,Non-Hispanic Black,<28 weeks,P964,5,6944
2023,Non-Hispanic Black,<28 weeks,P968,2,6944
2023,Non-Hispanic Black,<28 weeks,P969,15,6944
2023,Non-Hispanic Black,<28 weeks,Q000,6,6944
2023,Non-Hispanic Black,<28 weeks,Q02,1,6944
2023,Non-Hispanic Black,<28 weeks,Q031,1,6944
2023,Non-Hispanic Black,<28 weeks,Q039,6,6944
2023,Non-Hispanic Black,<28 weeks,Q042,3,6944
2023,Non-Hispanic Black,<28 weeks,Q043,1,6944
2023,Non-Hispanic Black,<28 weeks,Q079,1,6944
2023,Non-Hispanic Black,<28 weeks,Q213,1,6944
2023,Non-Hispanic Black,<28 weeks,Q226,1,6944
2023,Non-Hispanic Black,<28 weeks,Q234,1,6944
2023,Non-Hispanic Black,<28 weeks,Q248,1,6944
2023,Non-Hispanic Black,<28 weeks,Q249,7,6944
2023,Non-Hispanic Black,<28 weeks,Q250,6,6944
2023,Non-Hispanic Black,<28 weeks,Q300,1,6944
2023,Non-Hispanic Black,<28 weeks,Q321,1,6944
2023,Non-Hispanic Black,<28 weeks,Q322,1,6944
2023,Non-Hispanic Black,<28 weeks,Q336,4,6944
2023,Non-Hispanic Black,<28 weeks,Q339,1,6944
2023,Non-Hispanic Black,<28 weeks,Q349,1,6944
2023,Non-Hispanic Black,<28 weeks,Q411,1,6944
2023,Non-Hispanic Black,<28 weeks,Q419,1,6944
2023,Non-Hispanic Black,<28 weeks,Q433,1,6944
2023,Non-Hispanic Black,<28 weeks,Q601,1,6944
2023,Non-Hispanic Black,<28 weeks,Q602,1,6944
2023,Non-Hispanic Black,<28 weeks,Q613,1,6944
2023,Non-Hispanic Black,<28 weeks,Q614,1,6944
2023,Non-Hispanic Black,<28 weeks,Q789,1,6944
2023,Non-Hispanic Black,<28 weeks,Q792,3,6944
2023,Non-Hispanic Black,<28 weeks,Q872,1,6944
2023,Non-Hispanic Black,<28 weeks,Q893,1,6944
2023,Non-Hispanic Black,<28 weeks,Q897,4,6944
2023,Non-Hispanic Black,<28 weeks,Q899,1,6944
2023,Non-Hispanic Black,<28 weeks,Q909,2,6944
2023,Non-Hispanic Black,<28 weeks,Q913,9,6944
2023,Non-Hispanic Black,<28 weeks,Q927,1,6944
2023,Non-Hispanic Black,<28 weeks,R688,1,6944
2023,Non-Hispanic Black,<28 weeks,R95,11,6944
2023,Non-Hispanic Black,<28 weeks,R99,12,6944
2023,Non-Hispanic Black,<28 weeks,W75,4,6944
2023,Non-Hispanic Black,<28 weeks,W80,3,6944
2023,Non-Hispanic Black,<28 weeks,Y08,1,6944
2023,Non-Hispanic Black,<28 weeks,Y09,2,6944
2023,Non-Hispanic White,28-31 weeks,A090,5,14389
2023,Non-Hispanic White,28-31 weeks,A419,4,14389
2023,Non-Hispanic White,28-31 weeks,A492,1,14389
2023,Non-Hispanic White,28-31 weeks,B003,1,14389
2023,Non-Hispanic White,28-31 weeks,B332,1,14389
2023,Non-Hispanic White,28-31 weeks,B341,1,14389
2023,Non-Hispanic White,28-31 weeks,B348,1,14389
2023,Non-Hispanic White,28-31 weeks,D471,1,14389
2023,Non-Hispanic White,28-31 weeks,D480,2,14389
2023,Non-Hispanic White,28-31 weeks,D689,3,14389
2023,Non-Hispanic White,28-31 weeks,D761,1,14389
2023,Non-Hispanic White,28-31 weeks,E161,1,14389
2023,Non-Hispanic White,28-31 weeks,E872,1,14389
2023,Non-Hispanic White,28-31 weeks,G002,3,14389
2023,Non-Hispanic White,28-31 weeks,G934,1,14389
2023,Non-Hispanic White,28-31 weeks,I248,1,14389
2023,Non-Hispanic White,28-31 weeks,I272,1,14389
2023,Non-Hispanic White,28-31 weeks,I288,1,14389
2023,Non-Hispanic White,28-31 weeks,I420,1,14389
2023,Non-Hispanic White,28-31 weeks,I458,1,14389
2023,Non-Hispanic White,28-31 weeks,I469,2,14389
2023,Non-Hispanic White,28-31 weeks,I509,1,14389
2023,Non-Hispanic White,28-31 weeks,I678,2,14389
2023,Non-Hispanic White,28-31 weeks,I710,1,14389
2023,Non-Hispanic White,28-31 weeks,J121,1,14389
2023,Non-Hispanic White,28-31 weeks,J129,1,14389
2023,Non-Hispanic White,28-31 weeks,J210,1,14389
2023,Non-Hispanic White,28-31 weeks,J984,1,14389
2023,Non-Hispanic White,28-31 weeks,K219,1,14389
2023,Non-Hispanic White,28-31 weeks,K409,1,14389
2023,Non-Hispanic White,28-31 weeks,K550,1,14389
2023,Non-Hispanic White,28-31 weeks,K562,1,14389
2023,Non-Hispanic White,28-31 weeks,K729,1,14389
2023,Non-Hispanic White,28-31 weeks,K746,1,14389
2023,Non-Hispanic White,28-31 weeks,K768,1,14389
2023,Non-Hispanic White,28-31 weeks,K769,1,14389
2023,Non-Hispanic White,28-31 weeks,M245,1,14389
2023,Non-Hispanic White,28-31 weeks,M489,1,14389
2023,Non-Hispanic White,28-31 weeks,M726,1,14389
2023,Non-Hispanic White,28-31 weeks,N189,1,14389
2023,Non-Hispanic White,28-31 weeks,P000,3,14389
2023,Non-Hispanic White,28-31 weeks,P005,2,14389
2023,Non-Hispanic White,28-31 weeks,P011,16,14389
2023,Non-Hispanic White,28-31 weeks,P012,3,14389
2023,Non-Hispanic White,28-31 weeks,P013,1,14389
2023,Non-Hispanic White,28-31 weeks,P015,1,14389
2023,Non-Hispanic White,28-31 weeks,P021,12,14389
2023,Non-Hispanic White,28-31 weeks,P023,3,14389
2023,Non-Hispanic White,28-31 weeks,P024,1,14389
2023,Non-Hispanic White,28-31 weeks,P027,2,14389
2023,Non-Hispanic White,28-31 weeks,P038,2,14389
2023,Non-Hispanic White,28-31 weeks,P044,1,14389
2023,Non-Hispanic White,28-31 weeks,P051,1,14389
2023,Non-Hispanic White,28-31 weeks,P059,3,14389
2023,Non-Hispanic White,28-31 weeks,P070,1,14389
2023,Non-Hispanic White,28-31 weeks,P072,10,14389
2023,Non-Hispanic White,28-31 weeks,P073,16,14389
2023,Non-Hispanic White,28-31 weeks,P102,1,14389
2023,Non-Hispanic White,28-31 weeks,P149,1,14389
2023,Non-Hispanic White,28-31 weeks,P159,1,14389
2023,Non-Hispanic White,28-31 weeks,P209,10,14389
2023,Non-Hispanic White,28-31 weeks,P219,12,14389
2023,Non-Hispanic White,28-31 weeks,P220,16,14389
2023,Non-Hispanic White,28-31 weeks,P229,3,14389
2023,Non-Hispanic White,28-31 weeks,P230,2,14389
2023,Non-Hispanic White,28-31 weeks,P239,1,14389
2023,Non-Hispanic White,28-31 weeks,P249,1,14389
2023,Non-Hispanic White,28-31 weeks,P250,1,14389
2023,Non-Hispanic White,28-31 weeks,P251,3,14389
2023,Non-Hispanic White,28-31 weeks,P269,6,14389
2023,Non-Hispanic White,28-31 weeks,P271,11,14389
2023,Non-Hispanic White,28-31 weeks,P280,17,14389
2023,Non-Hispanic White,28-31 weeks,P285,1,14389
2023,Non-Hispanic White,28-31 weeks,P288,3,14389
2023,Non-Hispanic White,28-31 weeks,P289,1,14389
2023,Non-Hispanic White,28-31 weeks,P290,5,14389
2023,Non-Hispanic White,28-31 weeks,P291,3,14389
2023,Non-Hispanic White,28-31 weeks,P292,1,14389
2023,Non-Hispanic White,28-31 weeks,P293,4,14389
2023,Non-Hispanic White,28-31 weeks,P351,2,14389
2023,Non-Hispanic White,28-31 weeks,P352,1,14389
2023,Non-Hispanic White,28-31 weeks,P362,1,14389
2023,Non-Hispanic White,28-31 weeks,P363,1,14389
2023,Non-Hispanic White,28-31 weeks,P364,8,14389
2023,Non-Hispanic White,28-31 weeks,P368,4,14389
2023,Non-Hispanic White,28-31 weeks,P369,27,14389
2023,Non-Hispanic White,28-31 weeks,P378,3,14389
2023,Non-Hispanic White,28-31 weeks,P393,1,14389
2023,Non-Hispanic White,28-31 weeks,P398,1,14389
2023,Non-Hispanic White,28-31 weeks,P399,3,14389
2023,Non-Hispanic White,28-31 weeks,P509,1,14389
2023,Non-Hispanic White,28-31 weeks,P522,1,14389
2023,Non-Hispanic White,28-31 weeks,P523,5,14389
2023,Non-Hispanic White,28-31 weeks,P524,1,14389
2023,Non-Hispanic White,28-31 weeks,P548,1,14389
2023,Non-Hispanic White,28-31 weeks,P549,3,14389
2023,Non-Hispanic White,28-31 weeks,P588,1,14389
2023,Non-Hispanic White,28-31 weeks,P60,10,14389
2023,Non-Hispanic White,28-31 weeks,P615,1,14389
2023,Non-Hispanic White,28-31 weeks,P702,1,14389
2023,Non-Hispanic White,28-31 weeks,P77,26,14389
2023,Non-Hispanic White,28-31 weeks,P780,4,14389
2023,Non-Hispanic White,28-31 weeks,P783,1,14389
2023,Non-Hispanic White,28-31 weeks,P832,38,14389
2023,Non-Hispanic White,28-31 weeks,P90,2,14389
2023,Non-Hispanic White,28-31 weeks,P916,7,14389
2023,Non-Hispanic White,28-31 weeks,P960,3,14389
2023,Non-Hispanic White,28-31 weeks,P968,1,14389
2023,Non-Hispanic White,28-31 weeks,Q000,14,14389
2023,Non-Hispanic White,28-31 weeks,Q019,4,14389
2023,Non-Hispanic White,28-31 weeks,Q039,2,14389
2023,Non-Hispanic White,28-31 weeks,Q042,4,14389
2023,Non-Hispanic White,28-31 weeks,Q049,3,14389
2023,Non-Hispanic White,28-31 weeks,Q059,1,14389
2023,Non-Hispanic White,28-31 weeks,Q200,1,14389
2023,Non-Hispanic White,28-31 weeks,Q210,1,14389
2023,Non-Hispanic White,28-31 weeks,Q211,1,14389
2023,Non-Hispanic White,28-31 weeks,Q213,2,14389
2023,Non-Hispanic White,28-31 weeks,Q225,1,14389
2023,Non-Hispanic White,28-31 weeks,Q231,1,14389
2023,Non-Hispanic White,28-31 weeks,Q234,2,14389
2023,Non-Hispanic White,28-31 weeks,Q249,18,14389
2023,Non-Hispanic White,28-31 weeks,Q256,1,14389
2023,Non-Hispanic White,28-31 weeks,Q262,1,14389
2023,Non-Hispanic White,28-31 weeks,Q273,1,14389
2023,Non-Hispanic White,28-31 weeks,Q282,1,14389
2023,Non-Hispanic White,28-31 weeks,Q283,1,14389
2023,Non-Hispanic White,28-31 weeks,Q315,1,14389
2023,Non-Hispanic White,28-31 weeks,Q318,1,14389
2023,Non-Hispanic White,28-31 weeks,Q321,1,14389
2023,Non-Hispanic White,28-31 weeks,Q322,1,14389
2023,Non-Hispanic White,28-31 weeks,Q336,11,14389
2023,Non-Hispanic White,28-31 weeks,Q339,1,14389
2023,Non-Hispanic White,28-31 weeks,Q348,2,14389
2023,Non-Hispanic White,28-31 weeks,Q392,2,14389
2023,Non-Hispanic White,28-31 weeks,Q601,2,14389
2023,Non-Hispanic White,28-31 weeks,Q602,9,14389
2023,Non-Hispanic White,28-31 weeks,Q605,1,14389
2023,Non-Hispanic White,28-31 weeks,Q606,1,14389
2023,Non-Hispanic White,28-31 weeks,Q613,5,14389
2023,Non-Hispanic White,28-31 weeks,Q614,1,14389
2023,Non-Hispanic White,28-31 weeks,Q619,1,14389
2023,Non-Hispanic White,28-31 weeks,Q643,1,14389
2023,Non-Hispanic White,28-31 weeks,Q648,1,14389
2023,Non-Hispanic White,28-31 weeks,Q771,2,14389
2023,Non-Hispanic White,28-31 weeks,Q789,7,14389
2023,Non-Hispanic White,28-31 weeks,Q790,3,14389
2023,Non-Hispanic White,28-31 weeks,Q792,2,14389
2023,Non-Hispanic White,28-31 weeks,Q793,1,14389
2023,Non-Hispanic White,28-31 weeks,Q828,1,14389
2023,Non-Hispanic White,28-31 weeks,Q870,1,14389
2023,Non-Hispanic White,28-31 weeks,Q878,1,14389
2023,Non-Hispanic White,28-31 weeks,Q897,11,14389
2023,Non-Hispanic White,28-31 weeks,Q898,1,14389
2023,Non-Hispanic White,28-31 weeks,Q899,11,14389
2023,Non-Hispanic White,28-31 weeks,Q909,2,14389
2023,Non-Hispanic White,28-31 weeks,Q913,18,14389
2023,Non-Hispanic White,28-31 weeks,Q917,7,14389
2023,Non-Hispanic White,28-31 weeks,Q927,2,14389
2023,Non-Hispanic White,28-31 weeks,Q999,3,14389
2023,Non-Hispanic White,28-31 weeks,R95,14,14389
2023,Non-Hispanic White,28-31 weeks,R99,7,14389
2023,Non-Hispanic White,28-31 weeks,W75,6,14389
2023,Non-Hispanic White,28-31 weeks,X599,1,14389
2023,Non-Hispanic White,28-31 weeks,Y09,1,14389
2023,Non-Hispanic White,32-33 weeks,A090,2,22401
2023,Non-Hispanic White,32-33 weeks,A401,1,22401
2023,Non-Hispanic White,32-33 weeks,A419,1,22401
2023,Non-Hispanic White,32-33 weeks,B341,1,22401
2023,Non-Hispanic White,32-33 weeks,B348,1,22401
2023,Non-Hispanic White,32-33 weeks,D589,1,22401
2023,Non-Hispanic White,32-33 weeks,D696,1,22401
2023,Non-Hispanic White,32-33 weeks,D761,1,22401
2023,Non-Hispanic White,32-33 weeks,D819,1,22401
2023,Non-Hispanic White,32-33 weeks,E713,1,22401
2023,Non-Hispanic White,32-33 weeks,E723,1,22401
2023,Non-Hispanic White,32-33 weeks,E725,1,22401
2023,Non-Hispanic White,32-33 weeks,E752,1,22401
2023,Non-Hispanic White,32-33 weeks,E771,1,22401
2023,Non-Hispanic White,32-33 weeks,E798,1,22401
2023,Non-Hispanic White,32-33 weeks,E831,1,22401
2023,Non-Hispanic White,32-33 weeks,E872,1,22401
2023,Non-Hispanic White,32-33 weeks,F842,1,22401
2023,Non-Hispanic White,32-33 weeks,G002,1,22401
2023,Non-Hispanic White,32-33 weeks,G009,1,22401
2023,Non-Hispanic White,32-33 weeks,G610,1,22401
2023,Non-Hispanic White,32-33 weeks,G709,1,22401
2023,Non-Hispanic White,32-33 weeks,G711,1,22401
2023,Non-Hispanic White,32-33 weeks,G712,1,22401
2023,Non-Hispanic White,32-33 weeks,G911,1,22401
2023,Non-Hispanic White,32-33 weeks,G919,1,22401
2023,Non-Hispanic White,32-33 weeks,G934,1,22401
2023,Non-Hispanic White,32-33 weeks,H669,1,22401
2023,Non-Hispanic White,32-33 weeks,I272,1,22401
2023,Non-Hispanic White,32-33 weeks,I424,1,22401
2023,Non-Hispanic White,32-33 weeks,I898,1,22401
2023,Non-Hispanic White,32-33 weeks,I899,1,22401
2023,Non-Hispanic White,32-33 weeks,J129,1,22401
2023,Non-Hispanic White,32-33 weeks,J189,1,22401
2023,Non-Hispanic White,32-33 weeks,J398,1,22401
2023,Non-Hispanic White,32-33 weeks,J969,1,22401
2023,Non-Hispanic White,32-33 weeks,J984,1,22401
2023,Non-Hispanic White,32-33 weeks,K720,1,22401
2023,Non-Hispanic White,32-33 weeks,K831,1,22401
2023,Non-Hispanic White,32-33 weeks,P000,1,22401
2023,Non-Hispanic White,32-33 weeks,P005,2,22401
2023,Non-Hispanic White,32-33 weeks,P011,1,22401
2023,Non-Hispanic White,32-33 weeks,P012,6,22401
2023,Non-Hispanic White,32-33 weeks,P015,2,22401
2023,Non-Hispanic White,32-33 weeks,P021,3,22401
2023,Non-Hispanic White,32-33 weeks,P022,1,22401
2023,Non-Hispanic White,32-33 weeks,P023,2,22401
2023,Non-Hispanic White,32-33 weeks,P044,3,22401
2023,Non-Hispanic White,32-33 weeks,P051,1,22401
2023,Non-Hispanic White,32-33 weeks,P059,1,22401
2023,Non-Hispanic White,32-33 weeks,P072,1,22401
2023,Non-Hispanic White,32-33 weeks,P073,6,22401
2023,Non-Hispanic White,32-33 weeks,P112,1,22401
2023,Non-Hispanic White,32-33 weeks,P209,1,22401
2023,Non-Hispanic White,32-33 weeks,P219,8,22401
2023,Non-Hispanic White,32-33 weeks,P220,2,22401
2023,Non-Hispanic White,32-33 weeks,P240,1,22401
2023,Non-Hispanic White,32-33 weeks,P280,4,22401
2023,Non-Hispanic White,32-33 weeks,P285,2,22401
2023,Non-Hispanic White,32-33 weeks,P290,6,22401
2023,Non-Hispanic White,32-33 weeks,P293,2,22401
2023,Non-Hispanic White,32-33 weeks,P351,1,22401
2023,Non-Hispanic White,32-33 weeks,P352,2,22401
2023,Non-Hispanic White,32-33 weeks,P358,2,22401
2023,Non-Hispanic White,32-33 weeks,P364,3,22401
2023,Non-Hispanic White,32-33 weeks,P369,3,22401
2023,Non-Hispanic White,32-33 weeks,P523,2,22401
2023,Non-Hispanic White,32-33 weeks,P529,1,22401
2023,Non-Hispanic White,32-33 weeks,P60,2,22401
2023,Non-Hispanic White,32-33 weeks,P77,5,22401
2023,Non-Hispanic White,32-33 weeks,P832,18,22401
2023,Non-Hispanic White,32-33 weeks,P916,8,22401
2023,Non-Hispanic White,32-33 weeks,P918,1,22401
2023,Non-Hispanic White,32-33 weeks,P942,1,22401
2023,Non-Hispanic White,32-33 weeks,Q000,6,22401
2023,Non-Hispanic White,32-33 weeks,Q012,1,22401
2023,Non-Hispanic White,32-33 weeks,Q019,1,22401
2023,Non-Hispanic White,32-33 weeks,Q02,1,22401
2023,Non-Hispanic White,32-33 weeks,Q039,1,22401
2023,Non-Hispanic White,32-33 weeks,Q042,6,22401
2023,Non-Hispanic White,32-33 weeks,Q049,2,22401
2023,Non-Hispanic White,32-33 weeks,Q079,1,22401
2023,Non-Hispanic White,32-33 weeks,Q200,1,22401
2023,Non-Hispanic White,32-33 weeks,Q204,1,22401
2023,Non-Hispanic White,32-33 weeks,Q213,5,22401
2023,Non-Hispanic White,32-33 weeks,Q225,1,22401
2023,Non-Hispanic White,32-33 weeks,Q234,4,22401
2023,Non-Hispanic White,32-33 weeks,Q246,1,22401
2023,Non-Hispanic White,32-33 weeks,Q248,1,22401
2023,Non-Hispanic White,32-33 weeks,Q249,9,22401
2023,Non-Hispanic White,32-33 weeks,Q251,2,22401
2023,Non-Hispanic White,32-33 weeks,Q255,1,22401
2023,Non-Hispanic White,32-33 weeks,Q256,2,22401
2023,Non-Hispanic White,32-33 weeks,Q278,1,22401
2023,Non-Hispanic White,32-33 weeks,Q279,1,22401
2023,Non-Hispanic White,32-33 weeks,Q288,1,22401
2023,Non-Hispanic White,32-33 weeks,Q300,1,22401
2023,Non-Hispanic White,32-33 weeks,Q318,1,22401
2023,Non-Hispanic White,32-33 weeks,Q321,1,22401
2023,Non-Hispanic White,32-33 weeks,Q324,1,22401
2023,Non-Hispanic White,32-33 weeks,Q336,11,22401
2023,Non-Hispanic White,32-33 weeks,Q339,1,22401
2023,Non-Hispanic White,32-33 weeks,Q601,4,22401
2023,Non-Hispanic White,32-33 weeks,Q602,6,22401
2023,Non-Hispanic White,32-33 weeks,Q606,3,22401
2023,Non-Hispanic White,32-33 weeks,Q613,4,22401
2023,Non-Hispanic White,32-33 weeks,Q614,2,22401
2023,Non-Hispanic White,32-33 weeks,Q619,1,22401
2023,Non-Hispanic White,32-33 weeks,Q639,1,22401
2023,Non-Hispanic White,32-33 weeks,Q642,1,22401
2023,Non-Hispanic White,32-33 weeks,Q668,1,22401
2023,Non-Hispanic White,32-33 weeks,Q771,6,22401
2023,Non-Hispanic White,32-33 weeks,Q780,1,22401
2023,Non-Hispanic White,32-33 weeks,Q789,7,22401
2023,Non-Hispanic White,32-33 weeks,Q790,10,22401
2023,Non-Hispanic White,32-33 weeks,Q798,1,22401
2023,Non-Hispanic White,32-33 weeks,Q819,1,22401
2023,Non-Hispanic White,32-33 weeks,Q870,2,22401
2023,Non-Hispanic White,32-33 weeks,Q872,2,22401
2023,Non-Hispanic White,32-33 weeks,Q873,1,22401
2023,Non-Hispanic White,32-33 weeks,Q878,2,22401
2023,Non-Hispanic White,32-33 weeks,Q897,9,22401
2023,Non-Hispanic White,32-33 weeks,Q899,7,22401
2023,Non-Hispanic White,32-33 weeks,Q909,1,22401
2023,Non-Hispanic White,32-33 weeks,Q913,13,22401
2023,Non-Hispanic White,32-33 weeks,Q917,17,22401
2023,Non-Hispanic White,32-33 weeks,Q927,1,22401
2023,Non-Hispanic White,32-33 weeks,Q935,1,22401
2023,Non-Hispanic White,32-33 weeks,Q998,1,22401
2023,Non-Hispanic White,32-33 weeks,Q999,2,22401
2023,Non-Hispanic White,32-33 weeks,R090,1,22401
2023,Non-Hispanic White,32-33 weeks,R95,21,22401
2023,Non-Hispanic White,32-33 weeks,R99,17,22401
2023,Non-Hispanic White,32-33 weeks,W75,8,22401
2023,Non-Hispanic White,32-33 weeks,W83,1,22401
2023,Non-Hispanic White,32-33 weeks,X00,1,22401
2023,Non-Hispanic White,32-33 weeks,X41,1,22401
2023,Non-Hispanic White,32-33 weeks,X99,1,22401
2023,Non-Hispanic White,32-33 weeks,Y09,2,22401
2023,Non-Hispanic White,32-33 weeks,Y20,1,22401
2023,Non-Hispanic White,34-36 weeks,A084,1,141029
2023,Non-Hispanic White,34-36 weeks,A090,1,141029
2023,Non-Hispanic White,34-36 weeks,A329,1,141029
2023,Non-Hispanic White,34-36 weeks,A415,3,141029
2023,Non-Hispanic White,34-36 weeks,A419,2,141029
2023,Non-Hispanic White,34-36 weeks,A509,1,141029
2023,Non-Hispanic White,34-36 weeks,A850,1,141029
2023,Non-Hispanic White,34-36 weeks,A870,1,141029
2023,Non-Hispanic White,34-36 weeks,B332,1,141029
2023,Non-Hispanic White,34-36 weeks,B340,1,141029
2023,Non-Hispanic White,34-36 weeks,B341,2,141029
2023,Non-Hispanic White,34-36 weeks,B348,4,141029
2023,Non-Hispanic White,34-36 weeks,B349,1,141029
2023,Non-Hispanic White,34-36 weeks,B449,1,141029
2023,Non-Hispanic White,34-36 weeks,C760,1,141029
2023,Non-Hispanic White,34-36 weeks,C762,1,141029
2023,Non-Hispanic White,34-36 weeks,D181,1,141029
2023,Non-Hispanic White,34-36 weeks,D431,1,141029
2023,Non-Hispanic White,34-36 weeks,D489,1,141029
2023,Non-Hispanic White,34-36 weeks,D65,1,141029
2023,Non-Hispanic White,34-36 weeks,D689,2,141029
2023,Non-Hispanic White,34-36 weeks,E320,1,141029
2023,Non-Hispanic White,34-36 weeks,E343,1,141029
2023,Non-Hispanic White,34-36 weeks,E722,1,141029
2023,Non-Hispanic White,34-36 weeks,E752,1,141029
2023,Non-Hispanic White,34-36 weeks,E770,1,141029
2023,Non-Hispanic White,34-36 weeks,E889,3,141029
2023,Non-Hispanic White,34-36 weeks,G002,2,141029
2023,Non-Hispanic White,34-36 weeks,G008,1,141029
2023,Non-Hispanic White,34-36 weeks,G009,1,141029
2023,Non-Hispanic White,34-36 weeks,G039,1,141029
2023,Non-Hispanic White,34-36 weeks,G318,1,141029
2023,Non-Hispanic White,34-36 weeks,G406,1,141029
2023,Non-Hispanic White,34-36 weeks,G419,2,141029
2023,Non-Hispanic White,34-36 weeks,G473,1,141029
2023,Non-Hispanic White,34-36 weeks,G600,1,141029
2023,Non-Hispanic White,34-36 weeks,G608,1,141029
2023,Non-Hispanic White,34-36 weeks,G709,1,141029
2023,Non-Hispanic White,34-36 weeks,G711,2,141029
2023,Non-Hispanic White,34-36 weeks,G712,2,141029
2023,Non-Hispanic White,34-36 weeks,G718,1,141029
2023,Non-Hispanic White,34-36 weeks,G919,1,141029
2023,Non-Hispanic White,34-36 weeks,G931,3,141029
2023,Non-Hispanic White,34-36 weeks,G934,2,141029
2023,Non-Hispanic White,34-36 weeks,G938,1,141029
2023,Non-Hispanic White,34-36 weeks,G98,1,141029
2023,Non-Hispanic White,34-36 weeks,H669,1,141029
2023,Non-Hispanic White,34-36 weeks,I081,1,141029
2023,Non-Hispanic White,34-36 weeks,I10,1,141029
2023,Non-Hispanic White,34-36 weeks,I269,1,141029
2023,Non-Hispanic White,34-36 weeks,I272,5,141029
2023,Non-Hispanic White,34-36 weeks,I420,1,141029
2023,Non-Hispanic White,34-36 weeks,I422,2,141029
2023,Non-Hispanic White,34-36 weeks,I429,1,141029
2023,Non-Hispanic White,34-36 weeks,I469,2,141029
2023,Non-Hispanic White,34-36 weeks,I510,2,141029
2023,Non-Hispanic White,34-36 weeks,I629,1,141029
2023,Non-Hispanic White,34-36 weeks,I678,3,141029
2023,Non-Hispanic White,34-36 weeks,J121,1,141029
2023,Non-Hispanic White,34-36 weeks,J128,1,141029
2023,Non-Hispanic White,34-36 weeks,J129,1,141029
2023,Non-Hispanic White,34-36 weeks,J181,1,141029
2023,Non-Hispanic White,34-36 weeks,J189,3,141029
2023,Non-Hispanic White,34-36 weeks,J210,1,141029
2023,Non-Hispanic White,34-36 weeks,J219,1,141029
2023,Non-Hispanic White,34-36 weeks,J380,1,141029
2023,Non-Hispanic White,34-36 weeks,J398,1,141029
2023,Non-Hispanic White,34-36 weeks,J40,1,141029
2023,Non-Hispanic White,34-36 weeks,J690,2,141029
2023,Non-Hispanic White,34-36 weeks,J849,3,141029
2023,Non-Hispanic White,34-36 weeks,J850,1,141029
2023,Non-Hispanic White,34-36 weeks,J860,1,141029
2023,Non-Hispanic White,34-36 weeks,J930,1,141029
2023,Non-Hispanic White,34-36 weeks,J984,1,141029
2023,Non-Hispanic White,34-36 weeks,J988,1,141029
2023,Non-Hispanic White,34-36 weeks,K070,1,141029
2023,Non-Hispanic White,34-36 weeks,K469,1,141029
2023,Non-Hispanic White,34-36 weeks,K550,1,141029
2023,Non-Hispanic White,34-36 weeks,K561,1,141029
2023,Non-Hispanic White,34-36 weeks,K562,3,141029
2023,Non-Hispanic White,34-36 weeks,K729,4,141029
2023,Non-Hispanic White,34-36 weeks,N185,1,141029
2023,Non-Hispanic White,34-36 weeks,N19,1,141029
2023,Non-Hispanic White,34-36 weeks,P000,1,141029
2023,Non-Hispanic White,34-36 weeks,P003,1,141029
2023,Non-Hispanic White,34-36 weeks,P004,1,141029
2023,Non-Hispanic White,34-36 weeks,P011,3,141029
2023,Non-Hispanic White,34-36 weeks,P012,12,141029
2023,Non-Hispanic White,34-36 weeks,P013,2,141029
2023,Non-Hispanic White,34-36 weeks,P017,2,141029
2023,Non-Hispanic White,34-36 weeks,P021,11,141029
2023,Non-Hispanic White,34-36 weeks,P022,1,141029
2023,Non-Hispanic White,34-36 weeks,P024,1,141029
2023,Non-Hispanic White,34-36 weeks,P025,1,141029
2023,Non-Hispanic White,34-36 weeks,P027,1,141029
2023,Non-Hispanic White,34-36 weeks,P038,3,141029
2023,Non-Hispanic White,34-36 weeks,P044,5,141029
2023,Non-Hispanic White,34-36 weeks,P052,1,141029
2023,Non-Hispanic White,34-36 weeks,P059,1,141029
2023,Non-Hispanic White,34-36 weeks,P073,9,141029
2023,Non-Hispanic White,34-36 weeks,P109,2,141029
2023,Non-Hispanic White,34-36 weeks,P112,1,141029
2023,Non-Hispanic White,34-36 weeks,P159,2,141029
2023,Non-Hispanic White,34-36 weeks,P209,9,141029
2023,Non-Hispanic White,34-36 weeks,P210,2,141029
2023,Non-Hispanic White,34-36 weeks,P219,11,141029
2023,Non-Hispanic White,34-36 weeks,P239,2,141029
2023,Non-Hispanic White,34-36 weeks,P240,1,141029
2023,Non-Hispanic White,34-36 weeks,P269,1,141029
2023,Non-Hispanic White,34-36 weeks,P271,2,141029
2023,Non-Hispanic White,34-36 weeks,P279,1,141029
2023,Non-Hispanic White,34-36 weeks,P280,10,141029
2023,Non-Hispanic White,34-36 weeks,P288,3,141029
2023,Non-Hispanic White,34-36 weeks,P290,4,141029
2023,Non-Hispanic White,34-36 weeks,P291,1,141029
2023,Non-Hispanic White,34-36 weeks,P292,1,141029
2023,Non-Hispanic White,34-36 weeks,P293,3,141029
2023,Non-Hispanic White,34-36 weeks,P298,2,141029
2023,Non-Hispanic White,34-36 weeks,P352,1,141029
2023,Non-Hispanic White,34-36 weeks,P364,2,141029
