year,gestational_age_group,prop_black,prop_white,mortality_black,mortality_white,composition_contribution,rate_contribution,total_contribution
2009,28-31 weeks,0.01874051092481352,0.00888811867398632,52.30715040507221,47.82564311964067,0.4932737794882805,0.06190895241675549,0.555182731905036
2009,32-33 weeks,0.02292560565053799,0.01284358553385192,17.06017852001152,15.965525767369575,0.16648290749655079,0.019577421794884177,0.18606032929143496
2009,34-36 weeks,0.11265760116179284,0.07995178495035365,8.745202589869042,6.860080459835336,0.2551917596755593,0.18154610810610702,0.43673786778166634
2009,37-38 weeks,0.2933394943560631,0.268058074002026,4.292497412124758,3.0717000802196055,0.0930886861870518,0.342676326794798,0.4357650129818498
2009,39-41 weeks,0.485541949963694,0.568336939179083,3.1643095789191045,1.8303293475310909,-0.20676553802510306,0.7029268021968123,0.4961612641717092
2009,42+ weeks,0.05035810944616806,0.05690174300943024,4.587907586432902,2.479510157221673,-0.023123295976486373,0.11307319858747958,0.0899499026109932
2010,<28 weeks,0.01586321474016736,0.00508694017903133,388.81720430107526,393.81499726327314,4.216929742221886,-0.052352268406063225,4.1645774738158226
2010,28-31 weeks,0.01851390675158888,0.00882720088355538,49.0141883176709,43.055409525812216,0.4459255568489762,0.08145980616111158,0.5273853630100878
2010,32-33 weeks,0.02275603740307234,0.01293081445801023,14.916423056742373,17.477121837430467,0.15913690028306327,-0.04569163902363539,0.11344526125942787
2010,34-36 weeks,0.11013847051318353,0.07835474934220601,8.4404522223943,6.864121197045881,0.24321814710212028,0.14856385526293567,0.39178200236505595
2010,37-38 weeks,0.2895974837188834,0.25844412579526943,4.087642831900106,2.95728899015853,0.10973664130002526,0.3097404693742796,0.4194771106743049
2010,39-41 weeks,0.4935063162886218,0.5796772981024906,3.024291106164715,1.7371618138210836,-0.20514953648784434,0.6906630330730066,0.48551349658516224
2010,42+ weeks,0.0496245705844827,0.05667887123943701,3.746605712714399,2.62815316974922,-0.022484732879869462,0.05944767741695696,0.0369629445370875
2011,<28 weeks,0.01602003367730236,0.00488821264613436,386.58904700301855,393.2466041706524,4.340495451294831,-0.06959892258662516,4.270896528708206
2011,28-31 weeks,0.01812356979405034,0.00870470313950998,46.12159329140461,47.48603351955307,0.4408388773901936,-0.0183027874211481,0.4225360899690455
2011,32-33 weeks,0.02221320322956694,0.01276106861733814,17.72663660394962,16.012604888058334,0.1594539261484772,0.029973505592899474,0.18942743174137666
2011,34-36 weeks,0.10755148741418764,0.07612921265829177,8.077077478924126,6.9896997131643435,0.23671620630783463,0.09986515462900271,0.3365813609368373
2011,37-38 weeks,0.28153706662061223,0.24713295620434544,4.336970990755566,2.7889094493701303,0.12257978873760011,0.40920686520933863,0.5317866539469387
2011,39-41 weeks,0.5032960580285826,0.5929344893468387,2.940762676677384,1.783830077173126,-0.21175254153637968,0.6341324284155108,0.4223798868791311
2011,42+ weeks,0.05125858123569794,0.05744935738754165,3.7398921832884096,2.335954159951816,-0.01880710232199921,0.07630960423585337,0.05750250191385416
2012,<28 weeks,0.01575921845311374,0.00498192494620743,381.4004376367615,391.78857951864086,4.1664424871000945,-0.10773097021227668,4.058711516887818
2012,28-31 weeks,0.01781791723134325,0.00859082291337516,44.31972130830269,44.88232074438971,0.4115378276877743,-0.007428771156593605,0.4041090565311807
2012,32-33 weeks,0.0216215097814055,0.01242542394559051,16.74641148325359,16.991485335856197,0.15512829753420154,-0.004172006608890302,0.15095629092531124
2012,34-36 weeks,0.1060350565021432,0.07430850223446034,7.610003577352109,7.118856426903583,0.23364798811306095,0.04428761248761463,0.27793560060067557
2012,37-38 weeks,0.274153502374228,0.23655468032922553,4.5156380697219545,2.9140610402363056,0.13967396734161686,0.40896924709410554,0.5486432144357224
2012,39-41 weeks,0.5128280727889678,0.6049420507380491,2.9553271537072714,1.7108127876454595,-0.21490835583254642,0.6955404883420292,0.4806321325094828
2012,42+ weeks,0.05178472286879847,0.05819659489309198,3.762402610374908,2.4643278444807137,-0.019962499403152582,0.07138198665325048,0.051419487250097894
2013,<28 weeks,0.01560667863913343,0.0048594707602284,387.0255957634599,398.70041703035594,4.222180397679166,-0.11946931812957078,4.102711079549595
2013,28-31 weeks,0.01810677764443151,0.00861093882844857,43.077215671357926,41.81489792567457,0.40306091373276715,0.016863123813926503,0.41992403754669366
2013,32-33 weeks,0.02128527817045096,0.01258391317707871,15.288788221970554,17.040560278641248,0.14065473065087758,-0.02966555149231766,0.11098917915855992
2013,34-36 weeks,0.10379715450164176,0.07298349165534,8.261035449463364,7.232385589471713,0.23870452611477186,0.09092269345930643,0.32962721957407826
2013,37-38 weeks,0.2748214891429929,0.232640976965232,4.141344527285258,3.085331809912768,0.15241245462295902,0.26794340889974594,0.42035586352270493
2013,39-41 weeks,0.5154749585469122,0.6101489464784272,3.0196141307252415,1.7255815534250554,-0.22462329946696125,0.72829700144532,0.5036737019783587
2013,42+ weeks,0.05090766335443724,0.05817226213524514,3.5175539471014003,2.236048998638927,-0.020898808472438947,0.06989323214647293,0.048994423674033984
2014,<28 weeks,0.01542308299988609,0.00486013645391168,398.4514592019059,391.4182111200645,4.1716755529487015,0.07132845715849573,4.243004010107197
2014,28-31 weeks,0.01818803117318312,0.00841075789833366,44.24242424242424,44.00209533787323,0.43139539147218614,0.003196228919970549,0.4345916203921567
2014,32-33 weeks,0.02147657418328391,0.01242546167135236,16.680923866552607,16.50776140572059,0.15019726226121516,0.0029352799779020526,0.1531325422391172
2014,34-36 weeks,0.10594987452095664,0.07321633041095274,8.39257846367262,7.341436996028403,0.25751504453880336,0.09416451380218596,0.3516795583409893
2014,37-38 weeks,0.27493873021821963,0.2316049856540795,3.955817791825088,3.0141045720964934,0.15101641767503277,0.2385094568036946,0.38952587447872733
2014,39-41 weeks,0.5113555778466106,0.6113491627181321,2.931687372906323,1.655952621177616,-0.2293672845542095,0.716136726734502,0.4867694421802925
2014,42+ weeks,0.05266812905785999,0.05813316519323791,3.7323845402539417,2.526294515414607,-0.017101953599480798,0.06681816786776855,0.04971621426828775
2015,<28 weeks,0.01560495899763555,0.00465482254524371,379.7820542545792,386.2256646430815,4.1939445227573975,-0.06527306940924191,4.128671453348155
2015,28-31 weeks,0.0178771394406022,0.0084852825463643,50.09107468123862,45.47542489664677,0.4487734439593732,0.06083985368273062,0.5096132976421038
2015,32-33 weeks,0.0222026039622051,0.01239856857142161,18.658844618267743,16.425652310594153,0.17198482477919838,0.03863553616929095,0.21062036094848932
2015,34-36 weeks,0.10471206082786244,0.07259603555672486,8.500051829584326,7.308577679644034,0.25385517241021466,0.10562900670867872,0.3594841791188934
2015,37-38 weeks,0.2778934571695796,0.23210482851358957,4.439757310626774,3.073086562803058,0.1720014091354541,0.34849986924171505,0.5205012783771692
2015,39-41 weeks,0.5111845187807653,0.6133944297062843,3.121361508162608,1.7021594310990802,-0.24650582277465646,0.7980023897573694,0.5514965669827129
2015,42+ weeks,0.05052526082134981,0.05636603256037165,3.473092484514304,2.6276892757431436,-0.017816636845625802,0.04518312120730342,0.027366484361677615
2016,<28 weeks,0.01546915978018457,0.00458910898340421,388.1777984640447,386.3176933716353,4.2132751465247935,0.018655243936034068,4.231930390460827
2016,28-31 weeks,0.01802335313928184,0.00832963073272431,40.34754818735644,42.9073856975381,0.40352510902823396,-0.0337296783103869,0.36979543071784704
2016,32-33 weeks,0.02217594234254991,0.01230842093442246,16.233766233766232,18.00944107263279,0.1689477905894193,-0.030616508102626862,0.13833128248679244
2016,34-36 weeks,0.10688552209764254,0.07337594172188017,9.026456273892322,7.652280379553107,0.2794487332274018,0.12385547912954428,0.40330421235694613
2016,37-38 weeks,0.2802232714194943,0.23296746756765993,4.47070914696814,2.9550889356021153,0.17545602881663397,0.38890112814739863,0.5643571569640327
2016,39-41 weeks,0.5076544800983518,0.6134099242716455,3.123770082012262,1.6906372604035085,-0.2545748934641733,0.8033170965199553,0.548742203055782
2016,42+ weeks,0.04956827112249508,0.05501950578826332,4.43024184762873,2.2806737305432794,-0.01829138781938768,0.11240927534210608,0.09411788752271841
2017,<28 weeks,0.01524153641282626,0.00450613360036347,369.82596425211665,378.1578359043148,4.0149536959379795,-0.08226752598992973,3.9326861699480498
2017,28-31 weeks,0.01838340063339122,0.00835493382844052,44.65243248513211,41.297401579550254,0.43097252890434395,0.044853969241614944,0.4758264981459589
2017,32-33 weeks,0.02251281031061978,0.01228382295015247,15.842687684101586,16.11514331406077,0.1634481246740766,-0.004740269317761204,0.1587078553563154
2017,34-36 weeks,0.11048500848643872,0.07475870072644153,8.159623651553249,7.350860407767252,0.27706616350490737,0.07490915157697947,0.35197531508188684
2017,37-38 weeks,0.284900591272679,0.23849112524391852,4.567186713638652,2.87449178942922,0.17268216284254284,0.4429712509604532,0.6156534138029961
2017,39-41 weeks,0.4999811810756898,0.6078092212035094,3.097173828881146,1.616004243047038,-0.25410637713471596,0.8204127256674408,0.5663063485327249
2017,42+ weeks,0.04849547180835524,0.05379606244717407,4.102298765614606,2.481250175560154,-0.01744834894389826,0.0829097736897162,0.06546142474581795
2018,<28 weeks,0.01501331503388371,0.00429525326811633,363.4820562560621,387.8672080248387,4.026503911113286,-0.23542118424103015,3.791082726872256
2018,28-31 weeks,0.0182733595568815,0.00812528146885967,44.227512700468175,43.99974749068872,0.4476685629560399,0.0030063460055602424,0.4506749089616002
2018,32-33 weeks,0.02298413299379845,0.01248670235956819,17.343787122832026,16.75977653631285,0.17899989694596463,0.010357671679522411,0.18935756862548705
2018,34-36 weeks,0.11181716083068335,0.07554342083531237,8.676542405990558,7.224383652795035,0.2883930287710038,0.13603865433504014,0.42443168310604396
2018,37-38 weeks,0.28999106263617647,0.24227146780304,4.142736088880519,2.870868098854405,0.16734317507934982,0.33848383737796983,0.5058270124573196
2018,39-41 weeks,0.49533928308144287,0.604831057132921,3.0867713474124403,1.5527805457205248,-0.253996383791511,0.8438255910915498,0.5898292073000387
2018,42+ weeks,0.04658168586713362,0.05244681713218239,3.946700011722871,2.454767726161369,-0.01877272428583294,0.07387191040775179,0.055099186121918844
2019,<28 weeks,0.01514023421883653,0.00434034371750308,355.2567829457364,372.7217863608932,3.931044417914492,-0.1701141800936996,3.7609302378207925
2019,28-31 weeks,0.01865388353609559,0.00821862549670348,40.60165159260716,43.090260071392144,0.43667334701192156,-0.0334375769126249,0.4032357700992967
2019,32-33 weeks,0.02342555134585972,0.01255006325847965,16.36135901049006,15.152780096844214,0.17136582222292612,0.021739684608127023,0.19310550683105315
2019,34-36 weeks,0.11466490128405912,0.07803922287678086,8.668255313704481,6.854004994495314,0.2842566571010928,0.17480675938586346,0.45906341648695626
2019,37-38 weeks,0.2951098657257813,0.24979319846922335,4.262881857274242,2.8166119283410302,0.16040953211379852,0.39403845796439935,0.5544479900781979
2019,39-41 weeks,0.4874344858445412,0.5958760186186862,3.0135553557387347,1.482290323176216,-0.24376819826877694,0.8294177474461013,0.5856495491773244
2019,42+ weeks,0.04557107804482654,0.05118252756262327,4.064386317907445,2.221107687898545,-0.01763536615399714,0.08917192679626075,0.0715365606422636
2020,<28 weeks,0.01454739334694404,0.00421487936255257,349.6804486761445,367.0886075949367,3.7030131487500113,-0.16330831250231742,3.5397048362476937
2020,28-31 weeks,0.01773882619024127,0.00791310663067704,41.501764894641134,44.65084279325766,0.42325568123322543,-0.04038996735157485,0.3828657138816506
2020,32-33 weeks,0.0232204251701971,0.01220039350488287,16.26082693250531,16.822846943328873,0.18229156685831088,-0.009953604447573951,0.17233796241073693
2020,34-36 weeks,0.11451589644730152,0.07686683441980895,8.301023958644,6.501830853241353,0.2786567994983193,0.1721672449346178,0.4508240444329371
2020,37-38 weeks,0.29965884683399235,0.2514582219546108,4.577948597805371,2.812388365069227,0.17810942983987316,0.48651519011763367,0.6646246199575068
2020,39-41 weeks,0.4848340530817629,0.596774544785407,3.091674004500538,1.478783875873381,-0.25580965121992577,0.8722579152691093,0.6164482640491835
2020,42+ weeks,0.04548455892956079,0.05057201934206071,4.3801101284832304,2.325280971450717,-0.01705670588562162,0.09868992887865183,0.0816332229930302
2021,<28 weeks,0.01437166164337332,0.00428929515240551,334.6828609986505,341.2639405204461,3.407571690656505,-0.06140462031290653,3.3461670703435984
2021,28-31 weeks,0.01846981563155791,0.00818048843750597,43.15866848682138,41.842635306347866,0.4373031133244633,0.01753634221229814,0.45483945553676147
2021,32-33 weeks,0.0233883762155788,0.01272437744096505,17.497304917489014,15.497076023391813,0.17592601896134624,0.03611688665461669,0.21204290561596292
2021,34-36 weeks,0.11628051311292908,0.07939660725789134,9.090302565300064,6.962156661913656,0.2960386974391914,0.20821473105180527,0.5042534284909967
2021,37-38 weeks,0.3064150753106102,0.26131268376998745,4.696588959851127,2.7703141113129295,0.1683875929557598,0.5467998515669541,0.7151874445227139
2021,39-41 weeks,0.4752850088634945,0.5856519622329422,3.3094476364586054,1.4747763331524275,-0.2640101118815275,0.9732353077436041,0.7092251958620766
2021,42+ weeks,0.04578954922245625,0.04844458570830241,4.023889194798594,2.336935651983104,-0.008444111024141113,0.07948430388779812,0.07104019286365701
2022,<28 weeks,0.0144890526721066,0.00419361817964817,340.15726681127984,355.03573749187785,3.5786570177092663,-0.13898478525154823,3.439672232457718
2022,28-31 weeks,0.01766540817248572,0.00817087944996296,45.479817635939064,44.68752084306009,0.4280481925111446,0.010235003911582382,0.438283196422727
2022,32-33 weeks,0.0231145177321961,0.01269203038152388,18.101470213308403,16.617287131263684,0.18092790462743039,0.026571736468401722,0.2074996410958321
2022,34-36 weeks,0.11448433822980549,0.07909943207673749,9.78020281052144,6.903584076283915,0.29517711663369695,0.27843335015406767,0.5736104667877646
2022,37-38 weeks,0.3075918235855691,0.26340935980699004,5.051504914201051,2.9110063764901577,0.17590168334374548,0.6111135990414813,0.7870152823852268
2022,39-41 weeks,0.47245783520666934,0.5808817879255406,3.4134943205441632,1.5592778910907252,-0.2695838095780089,0.9765598175030181,0.7069760079250091
2022,42+ weeks,0.05019702440116761,0.05155289217959694,4.030680128355638,2.378536090320944,-0.0043450248779451075,0.084052759024718815,0.0797077341467737
2023,<28 weeks,0.0141909483657112,0.00424202795652454,345.76612903225805,355.78195289759196,3.48982301516882,-0.09231072207869183,3.397512293090128
2023,28-31 weeks,0.01810040749929494,0.00807601750018942,45.95235407022694,41.629022169712975,0.43897493604377574,0.05658468662084097,0.49555962266461673
2023,32-33 weeks,0.02359163420705215,0.01257285899101698,17.758142758142757,16.6956832284273,0.1898194819392033,0.0192116552178092,0.20903113715701252
2023,34-36 weeks,0.11589206377752256,0.07915440072515217,9.557565818476784,7.161647604393423,0.3071124146150369,0.23365768844726104,0.540770103062298
2023,37-38 weeks,0.3120905081683785,0.2670647894280446,4.924237463493852,2.8560740435619594,0.17515705881443916,0.5988939004743458,0.774050959288785
2023,39-41 weeks,0.4658509868676506,0.5775764089813352,3.412984255526358,1.5071934231559716,-0.27485446401255614,0.9942771826265518,0.7194227186139956
2023,42+ weeks,0.05028345111439,0.05131349641773704,4.145498882340988,2.4172819250751982,-0.0033799807737875756,0.08779078376573232,0.08441080299194474
2024,<28 weeks,0.01411893113172289,0.00414369459552836,355.5421867950068,364.3400325909832,3.5904977082879674,-0.08033588248899393,3.5101618257989733
2024,28-31 weeks,0.01774581252335813,0.00782766642020574,44.39392126361135,44.78470275321688,0.4422433111384985,-0.004996821097980771,0.43724649004051774
2024,32-33 weeks,0.02280815751027758,0.01236468563853073,18.899543804115073,15.290798216073542,0.1785329375866221,0.06346492126606938,0.24199785885269148
2024,34-36 weeks,0.115389189005538,0.0791032648757173,9.51417004048583,6.8217870378932846,0.296382649567036,0.26182408848120314,0.5582067380482392
2024,37-38 weeks,0.3125021234668569,0.26844152292593004,5.021540301428319,2.7396800841817535,0.17098201556023188,0.6628160975829283,0.8337981131431601
2024,39-41 weeks,0.4671308565215914,0.5761901868038745,3.4911471236675227,1.468777252702931,-0.270463015368866,1.0549905218823825,0.7845275065135164
2024,42+ weeks,0.05030492984065504,0.05192897874021331,3.925707049387928,2.405565307847344,-0.005141147952285822,0.07770501591731103,0.07256386796502522
